,map_trx_state,map__trx_dist,map_trx_years,map_trx_qtr,map_trx_amount,map_trx_count
421,arunachal pradesh,lohit ,2020,4,196997836.79933694,80530
422,arunachal pradesh,lepa rada ,2020,4,39340491.723573,14338
423,arunachal pradesh,awang ,2020,4,240482254.58453605,67262
424,arunachal pradesh,namsai ,2020,4,111916731.51687588,46762
425,arunachal pradesh,lower dibang valley ,2020,1,29552510.9414332,14400
426,arunachal pradesh,lower subansiri ,2020,1,34273250.7179902,15770
427,arunachal pradesh,longding ,2020,1,35267439.983279385,13240
428,arunachal pradesh,west siang ,2020,1,47929440.73153875,19728
429,arunachal pradesh,kamle ,2020,1,3418975.8263023924,1434
430,arunachal pradesh,upper siang ,2020,1,17820679.64619372,7055
431,arunachal pradesh,ap ,2020,1,40877851.79372531,18369
432,arunachal pradesh,papum pare ,2020,1,457430754.1595316,180373
433,arunachal pradesh,kurung kumey ,2020,1,5942677.061635139,2294
434,arunachal pradesh,anjaw ,2020,1,12808735.858744403,5025
435,arunachal pradesh,ang ,2020,1,11962344.13711079,5136
436,arunachal pradesh,lower siang ,2020,1,15520255.403975137,8047
437,arunachal pradesh,kra daadi ,2020,1,10045462.795181293,3407
438,arunachal pradesh,hanglang ,2020,1,93461363.58699805,43858
439,arunachal pradesh,pakke kessang ,2020,1,3425821.315796173,2044
440,arunachal pradesh,bang valley ,2020,1,878784.5955219769,397
441,arunachal pradesh,west kameng ,2020,1,198712422.2374845,75363
442,arunachal pradesh,hi yomi ,2020,1,566189.9936512378,117
443,arunachal pradesh,east siang ,2020,1,82011539.42531273,33743
444,arunachal pradesh,upper subansiri ,2020,1,33686711.81345673,12313
445,arunachal pradesh,east kameng ,2020,1,20456070.89377439,7379
446,arunachal pradesh,lohit ,2020,1,83701268.27182505,36985
447,arunachal pradesh,lepa rada ,2020,1,11137993.767266009,5721
448,arunachal pradesh,awang ,2020,1,84425193.41571434,31865
449,arunachal pradesh,namsai ,2020,1,46444942.9567038,23112
450,arunachal pradesh,lower dibang valley ,2020,3,63469161.328603886,27655
451,arunachal pradesh,lower subansiri ,2020,3,59707234.22223007,26596
452,arunachal pradesh,longding ,2020,3,63273209.984560445,21445
453,arunachal pradesh,west siang ,2020,3,92449732.96070345,34295
454,arunachal pradesh,kamle ,2020,3,5300885.9328534985,2618
455,arunachal pradesh,upper siang ,2020,3,40210852.98915006,12707
456,arunachal pradesh,ap ,2020,3,81539831.5295825,30046
457,arunachal pradesh,papum pare ,2020,3,859373863.7202578,298350
458,arunachal pradesh,kurung kumey ,2020,3,13864822.733226534,4391
459,arunachal pradesh,anjaw ,2020,3,31524690.460289024,9751
460,arunachal pradesh,ang ,2020,3,21236201.531454768,10489
461,arunachal pradesh,lower siang ,2020,3,28754627.349573277,12456
462,arunachal pradesh,kra daadi ,2020,3,16181045.612635879,5676
463,arunachal pradesh,hanglang ,2020,3,159158438.92541084,73842
464,arunachal pradesh,pakke kessang ,2020,3,6301715.335375749,3469
465,arunachal pradesh,bang valley ,2020,3,3061207.2925078664,899
466,arunachal pradesh,west kameng ,2020,3,332812237.8096209,111029
467,arunachal pradesh,hi yomi ,2020,3,3410288.130911609,521
468,arunachal pradesh,east siang ,2020,3,176323789.94437826,69710
469,arunachal pradesh,upper subansiri ,2020,3,70811197.57521853,24387
470,arunachal pradesh,east kameng ,2020,3,43881134.37096395,13421
471,arunachal pradesh,lohit ,2020,3,156523653.1864311,65889
472,arunachal pradesh,lepa rada ,2020,3,22146313.373236045,10150
473,arunachal pradesh,awang ,2020,3,182137862.72423625,56016
474,arunachal pradesh,namsai ,2020,3,76484566.53480485,37019
475,arunachal pradesh,lower dibang valley ,2020,2,42360072.526896134,26234
476,arunachal pradesh,lower subansiri ,2020,2,46133123.517396785,25703
477,arunachal pradesh,longding ,2020,2,54678022.50234371,20664
478,arunachal pradesh,west siang ,2020,2,72790231.05472675,32777
479,arunachal pradesh,kamle ,2020,2,4126243.0778709752,2397
480,arunachal pradesh,upper siang ,2020,2,28048492.10512026,10899
481,arunachal pradesh,ap ,2020,2,63497030.840810165,28830
482,arunachal pradesh,papum pare ,2020,2,535085907.34048563,221728
483,arunachal pradesh,kurung kumey ,2020,2,11359743.457053192,3847
484,arunachal pradesh,anjaw ,2020,2,18795023.531477228,7617
485,arunachal pradesh,ang ,2020,2,18585670.46796793,9827
486,arunachal pradesh,lower siang ,2020,2,23571085.32253689,13321
487,arunachal pradesh,kra daadi ,2020,2,15730996.227462547,5264
488,arunachal pradesh,hanglang ,2020,2,128572447.99797386,69279
489,arunachal pradesh,pakke kessang ,2020,2,4635272.064395212,3558
490,arunachal pradesh,bang valley ,2020,2,2559724.8369189673,966
491,arunachal pradesh,west kameng ,2020,2,251395972.22505817,95421
492,arunachal pradesh,hi yomi ,2020,2,1222863.4358782358,302
493,arunachal pradesh,east siang ,2020,2,112693868.8099896,55680
494,arunachal pradesh,upper subansiri ,2020,2,43140688.970285244,18056
495,arunachal pradesh,east kameng ,2020,2,40506284.272980645,11791
496,arunachal pradesh,lohit ,2020,2,114730675.47714493,56541
497,arunachal pradesh,lepa rada ,2020,2,16064862.366431037,8601
498,arunachal pradesh,awang ,2020,2,121561732.24171817,44499
499,arunachal pradesh,namsai ,2020,2,54870798.31404532,34972
500,arunachal pradesh,lower dibang valley ,2018,4,10951332.393937869,4227
501,arunachal pradesh,lower subansiri ,2018,4,8884930.591487257,3735
502,arunachal pradesh,longding ,2018,4,22545311.85089966,6581
503,arunachal pradesh,west siang ,2018,4,14013986.244825875,3813
504,arunachal pradesh,kamle ,2018,4,361497.05682825705,247
505,arunachal pradesh,upper siang ,2018,4,2157332.9473089008,1041
506,arunachal pradesh,ap ,2018,4,10811742.670586085,5725
507,arunachal pradesh,papum pare ,2018,4,154875448.20778143,55224
508,arunachal pradesh,kurung kumey ,2018,4,759686.7195777439,444
509,arunachal pradesh,anjaw ,2018,4,495578.19942643447,273
510,arunachal pradesh,ang ,2018,4,2176630.237443937,822
511,arunachal pradesh,lower siang ,2018,4,4533291.201383284,2883
512,arunachal pradesh,kra daadi ,2018,4,3254327.442489025,750
513,arunachal pradesh,hanglang ,2018,4,32343047.413952358,13950
514,arunachal pradesh,pakke kessang ,2018,4,462143.5189972004,297
515,arunachal pradesh,bang valley ,2018,4,97205.28808666342,40
516,arunachal pradesh,west kameng ,2018,4,89194886.84322134,25439
517,arunachal pradesh,hi yomi ,2018,4,42483.80153055695,61
518,arunachal pradesh,east siang ,2018,4,34272134.344916776,12893
519,arunachal pradesh,upper subansiri ,2018,4,8771042.079749444,2686
520,arunachal pradesh,east kameng ,2018,4,5936855.710462087,1750
521,arunachal pradesh,lohit ,2018,4,40510521.949797615,14268
522,arunachal pradesh,lepa rada ,2018,4,3023578.1893019043,932
523,arunachal pradesh,awang ,2018,4,35921510.89403269,11104
524,arunachal pradesh,namsai ,2018,4,17643523.29373534,7244
525,arunachal pradesh,lower dibang valley ,2018,1,1076236.814073793,1356
526,arunachal pradesh,lower subansiri ,2018,1,3650727.893614269,1477
527,arunachal pradesh,longding ,2018,1,4361531.578447229,2321
528,arunachal pradesh,west siang ,2018,1,4796675.565399804,1887
529,arunachal pradesh,kamle ,2018,1,7971.330494807651,14
530,arunachal pradesh,upper siang ,2018,1,186610.66988095018,126
531,arunachal pradesh,ap ,2018,1,1064265.0002443574,945
532,arunachal pradesh,papum pare ,2018,1,32555848.462331478,14224
533,arunachal pradesh,kurung kumey ,2018,1,99416.58027150274,84
534,arunachal pradesh,ang ,2018,1,339471.80434222345,252
535,arunachal pradesh,lower siang ,2018,1,2337960.7148240386,1292
536,arunachal pradesh,kra daadi ,2018,1,495375.1454853307,207
537,arunachal pradesh,hanglang ,2018,1,5380749.415278763,3195
538,arunachal pradesh,pakke kessang ,2018,1,9131.404205737199,9
539,arunachal pradesh,bang valley ,2018,1,169.88856537681642,2
540,arunachal pradesh,west kameng ,2018,1,9540632.547015157,5787
541,arunachal pradesh,east siang ,2018,1,5533620.186295529,3286
542,arunachal pradesh,upper subansiri ,2018,1,1358367.5018580484,735
543,arunachal pradesh,east kameng ,2018,1,473824.76595106337,529
544,arunachal pradesh,lohit ,2018,1,11496949.54576835,3747
545,arunachal pradesh,lepa rada ,2018,1,403149.46702687367,288
546,arunachal pradesh,awang ,2018,1,5055665.022950603,2334
547,arunachal pradesh,namsai ,2018,1,2162984.705083958,1400
548,arunachal pradesh,lower dibang valley ,2018,3,6074558.207066888,2824
549,arunachal pradesh,lower subansiri ,2018,3,5154231.737357968,2346
550,arunachal pradesh,longding ,2018,3,18327334.050755527,5288
551,arunachal pradesh,west siang ,2018,3,12966152.792519316,3337
552,arunachal pradesh,kamle ,2018,3,30504.94301319112,93
553,arunachal pradesh,upper siang ,2018,3,743956.1055720671,250
554,arunachal pradesh,ap ,2018,3,7479257.007852319,3322
555,arunachal pradesh,papum pare ,2018,3,101080479.2917223,43282
556,arunachal pradesh,kurung kumey ,2018,3,303027.4066451341,255
557,arunachal pradesh,anjaw ,2018,3,95403.67678261214,13
558,arunachal pradesh,ang ,2018,3,2141734.499956036,615
559,arunachal pradesh,lower siang ,2018,3,3045590.882295873,2625
560,arunachal pradesh,kra daadi ,2018,3,1606758.4080739785,436
561,arunachal pradesh,hanglang ,2018,3,20494174.949715402,10162
562,arunachal pradesh,pakke kessang ,2018,3,305164.81707575504,165
563,arunachal pradesh,bang valley ,2018,3,196466.66696677107,29
564,arunachal pradesh,west kameng ,2018,3,48528147.45054105,17026
565,arunachal pradesh,east siang ,2018,3,24885270.773230057,10539
566,arunachal pradesh,upper subansiri ,2018,3,4223297.613673143,1601
567,arunachal pradesh,east kameng ,2018,3,3132863.590645522,1029
568,arunachal pradesh,lohit ,2018,3,32702331.664437763,11595
569,arunachal pradesh,lepa rada ,2018,3,1777602.4370017413,523
570,arunachal pradesh,awang ,2018,3,25733824.994109266,8715
571,arunachal pradesh,namsai ,2018,3,10698272.774381302,5076
572,arunachal pradesh,lower dibang valley ,2018,2,2561237.506207262,1827
573,arunachal pradesh,lower subansiri ,2018,2,4113742.04406352,1666
574,arunachal pradesh,longding ,2018,2,10271170.165521314,4634
575,arunachal pradesh,west siang ,2018,2,7610989.567485569,2579
576,arunachal pradesh,kamle ,2018,2,23654.058373191845,12
577,arunachal pradesh,upper siang ,2018,2,494895.09277159756,240
578,arunachal pradesh,ap ,2018,2,3126393.7649546335,1903
579,arunachal pradesh,papum pare ,2018,2,66520931.20355793,25363
580,arunachal pradesh,kurung kumey ,2018,2,123737.2220411206,83
581,arunachal pradesh,anjaw ,2018,2,7871.020814692305,7
582,arunachal pradesh,ang ,2018,2,740232.6309634304,336
583,arunachal pradesh,lower siang ,2018,2,2179451.657976534,2292
584,arunachal pradesh,kra daadi ,2018,2,987135.9959717204,247
585,arunachal pradesh,hanglang ,2018,2,13294258.50337311,6066
586,arunachal pradesh,pakke kessang ,2018,2,58359.57138935899,48
587,arunachal pradesh,bang valley ,2018,2,65769.2036735354,68
588,arunachal pradesh,west kameng ,2018,2,25521321.34140157,10466
589,arunachal pradesh,east siang ,2018,2,15285584.202916935,6363
590,arunachal pradesh,upper subansiri ,2018,2,2911910.3689207276,1285
591,arunachal pradesh,east kameng ,2018,2,1825297.4617279815,522
592,arunachal pradesh,lohit ,2018,2,20520618.881890118,6962
593,arunachal pradesh,lepa rada ,2018,2,731444.7370576829,511
594,arunachal pradesh,awang ,2018,2,13722374.811357912,5447
595,arunachal pradesh,namsai ,2018,2,6271811.327635023,3230
596,arunachal pradesh,lower dibang valley ,2024,1,895489788.0,537101
597,arunachal pradesh,lower subansiri ,2024,1,984003451.0,609737
598,arunachal pradesh,longding ,2024,1,392979365.0,212689
599,arunachal pradesh,west siang ,2024,1,1405173317.0,798151
600,arunachal pradesh,kamle ,2024,1,155153560.0,93992
601,arunachal pradesh,upper siang ,2024,1,413815110.0,213254
602,arunachal pradesh,ap ,2024,1,605896793.0,332228
603,arunachal pradesh,papum pare ,2024,1,9147478408.0,6605744
604,arunachal pradesh,kurung kumey ,2024,1,177766657.0,79689
605,arunachal pradesh,anjaw ,2024,1,240244044.0,114263
606,arunachal pradesh,ang ,2024,1,295550966.0,170531
607,arunachal pradesh,lower siang ,2024,1,299922531.0,184763
608,arunachal pradesh,kra daadi ,2024,1,196706566.0,109160
609,arunachal pradesh,hanglang ,2024,1,1575177845.0,927421
610,arunachal pradesh,pakke kessang ,2024,1,67601731.0,47616
611,arunachal pradesh,bang valley ,2024,1,93604600.0,49240
612,arunachal pradesh,west kameng ,2024,1,2128971870.0,1262496
613,arunachal pradesh,hi yomi ,2024,1,84537904.0,20285
614,arunachal pradesh,east siang ,2024,1,1533777566.0,1022852
615,arunachal pradesh,upper subansiri ,2024,1,963125298.0,434786
616,arunachal pradesh,east kameng ,2024,1,765564626.0,437050
617,arunachal pradesh,lohit ,2024,1,1324795981.0,857194
618,arunachal pradesh,lepa rada ,2024,1,368660544.0,213363
619,arunachal pradesh,awang ,2024,1,1114613679.0,475300
620,arunachal pradesh,namsai ,2024,1,816432276.0,597509
621,gujarat,anand ,2021,4,4901381738.859557,2754485
622,gujarat,jamnagar ,2021,4,3573928284.546256,1892202
623,gujarat,evbhumi dwarka ,2021,4,1236361450.5936007,508824
624,gujarat,ajkot ,2021,4,9808446763.924477,4398724
625,gujarat,aravallis ,2021,4,2813603551.6262503,1389157
626,gujarat,hhotaudepur ,2021,4,776880205.8316607,399985
627,gujarat,botad ,2021,4,2347736165.7165422,981895
628,gujarat,bharuch ,2021,4,10647007113.465914,6671068
629,gujarat,bhavnagar ,2021,4,5912161062.19894,2503192
630,gujarat,junagadh ,2021,4,2439626368.4466143,1067289
631,gujarat,mahesana ,2021,4,10719744656.891113,5022604
632,gujarat,he dangs ,2021,4,266936831.3250107,175673
633,gujarat,kheda ,2021,4,3982871287.806916,2115182
634,gujarat,urat ,2021,4,51244301661.33562,26358525
635,gujarat,porbandar ,2021,4,922030259.8507378,334768
636,gujarat,gandhinagar ,2021,4,13063535935.917791,7658806
637,gujarat,panch mahals ,2021,4,3527540820.947919,1950412
638,gujarat,narmada ,2021,4,905726392.7486008,547754
639,gujarat,gir somnath ,2021,4,2747773641.937811,1171670
640,gujarat,valsad ,2021,4,9554286592.777279,5798487
641,gujarat,mahisagar ,2021,4,1204459443.933492,559971
642,gujarat,abar kantha ,2021,4,5247467974.524677,2653416
643,gujarat,api ,2021,4,2146758330.3483467,1283905
644,gujarat,vadodara ,2021,4,20051547592.844345,12675332
645,gujarat,banas kantha ,2021,4,14662295530.137415,6396725
646,gujarat,amreli ,2021,4,2596504411.041504,1108699
647,gujarat,ahmadabad ,2021,4,124559345468.31937,70075885
648,gujarat,ohad ,2021,4,2565405628.4936953,1212646
649,gujarat,navsari ,2021,4,3782948232.168639,2220944
650,gujarat,patan ,2021,4,4836124445.336521,2293931
651,gujarat,kachchh ,2021,4,11281039516.16741,5470337
652,gujarat,urendranagar ,2021,4,3524100667.2871084,1571774
653,gujarat,morbi ,2021,4,4532702026.275787,1763058
654,gujarat,anand ,2021,1,2723181548.9945545,1585982
655,gujarat,jamnagar ,2021,1,1894971999.4394412,899501
656,gujarat,evbhumi dwarka ,2021,1,630081190.7413921,263772
657,gujarat,ajkot ,2021,1,5057583315.413301,2278417
658,gujarat,aravallis ,2021,1,1314732516.1866503,655695
659,gujarat,hhotaudepur ,2021,1,452389275.3974223,225606
660,gujarat,botad ,2021,1,798953588.0229607,367267
661,gujarat,bharuch ,2021,1,5756013890.9055805,3420929
662,gujarat,bhavnagar ,2021,1,3264511506.595693,1446583
663,gujarat,junagadh ,2021,1,1204237180.1488335,543809
664,gujarat,mahesana ,2021,1,5454846785.509393,2587041
665,gujarat,he dangs ,2021,1,130412216.08515008,83737
666,gujarat,kheda ,2021,1,2180336937.401629,1165033
667,gujarat,urat ,2021,1,28261722802.552788,13429789
668,gujarat,porbandar ,2021,1,466162975.4066367,184436
669,gujarat,gandhinagar ,2021,1,7290530767.260056,4275528
670,gujarat,panch mahals ,2021,1,1849730326.470284,976434
671,gujarat,narmada ,2021,1,479844444.1932763,268489
672,gujarat,gir somnath ,2021,1,1368653768.466436,575287
673,gujarat,valsad ,2021,1,4775335083.735588,2745663
674,gujarat,mahisagar ,2021,1,582703615.8071253,280340
675,gujarat,abar kantha ,2021,1,2620770589.4913707,1357102
676,gujarat,api ,2021,1,1114541037.7686372,612570
677,gujarat,vadodara ,2021,1,11925964623.063154,7191021
678,gujarat,banas kantha ,2021,1,6883945517.865922,2927080
679,gujarat,amreli ,2021,1,1123115019.4190373,513706
680,gujarat,ahmadabad ,2021,1,68688129153.575096,36857358
681,gujarat,ohad ,2021,1,1226581747.5402272,548628
682,gujarat,navsari ,2021,1,1773256368.3156428,1022239
683,gujarat,patan ,2021,1,2425828408.868511,1165681
684,gujarat,kachchh ,2021,1,6036765372.934219,2664604
685,gujarat,urendranagar ,2021,1,1725777306.55805,806962
686,gujarat,morbi ,2021,1,2219169833.3171697,848276
687,gujarat,anand ,2021,3,3900508554.1397376,2268123
688,gujarat,jamnagar ,2021,3,2841962054.6034217,1546406
689,gujarat,evbhumi dwarka ,2021,3,960353473.0403948,418822
690,gujarat,ajkot ,2021,3,7726777654.637352,3586356
691,gujarat,aravallis ,2021,3,2034322149.7296264,1072139
692,gujarat,hhotaudepur ,2021,3,611013838.0899625,319271
693,gujarat,botad ,2021,3,1847036989.381681,775124
694,gujarat,bharuch ,2021,3,8322570348.519125,5280607
695,gujarat,bhavnagar ,2021,3,4470254984.23804,2001668
696,gujarat,junagadh ,2021,3,1786079501.4768844,833587
697,gujarat,mahesana ,2021,3,8371811502.22802,4085272
698,gujarat,he dangs ,2021,3,220242754.8697721,142421
699,gujarat,kheda ,2021,3,3172710752.9721527,1748901
700,gujarat,urat ,2021,3,40838608900.13971,21214459
701,gujarat,porbandar ,2021,3,690810567.5533752,275154
702,gujarat,gandhinagar ,2021,3,10546315790.961113,6318239
703,gujarat,panch mahals ,2021,3,2762752529.1230626,1549556
704,gujarat,narmada ,2021,3,730606768.6161022,446278
705,gujarat,gir somnath ,2021,3,2047248878.9171567,912616
706,gujarat,valsad ,2021,3,7173200940.388832,4434194
707,gujarat,mahisagar ,2021,3,893324969.8932046,442046
708,gujarat,abar kantha ,2021,3,3945628260.6717844,2129127
709,gujarat,api ,2021,3,1621047025.5570326,1010949
710,gujarat,vadodara ,2021,3,16336422910.897554,10555446
711,gujarat,banas kantha ,2021,3,11302732744.859072,4877149
712,gujarat,amreli ,2021,3,2030095872.7498639,880856
713,gujarat,ahmadabad ,2021,3,101760598132.07088,58611265
714,gujarat,ohad ,2021,3,1953033067.4008594,924227
715,gujarat,navsari ,2021,3,2845342547.406067,1703437
716,gujarat,patan ,2021,3,3735782880.347761,1805160
717,gujarat,kachchh ,2021,3,9001941152.864368,4378602
718,gujarat,urendranagar ,2021,3,2671069363.2201557,1292951
719,gujarat,morbi ,2021,3,3472418252.020602,1407999
720,gujarat,anand ,2021,2,3014631897.6682367,1711394
721,gujarat,jamnagar ,2021,2,2206347098.925128,1155054
722,gujarat,evbhumi dwarka ,2021,2,738788439.0915308,333279
723,gujarat,ajkot ,2021,2,5707346831.237131,2675842
724,gujarat,aravallis ,2021,2,1683647671.7291918,847681
725,gujarat,hhotaudepur ,2021,2,540185404.7441366,275873
726,gujarat,botad ,2021,2,1280565807.277298,550313
