,map_ins_state,map_ins_dist,map_ins_years,map_ins_qtr,map_ins_amount,map_ins_count
1791,madhya-pradesh,atna ,2020,2,20726.0,100
1792,madhya-pradesh,narsinghpur ,2020,2,15416.0,74
1793,madhya-pradesh,jabalpur ,2020,2,60929.0,326
1794,madhya-pradesh,hoshangabad ,2020,2,22009.0,110
1795,madhya-pradesh,vidisha ,2020,2,8782.0,43
1796,madhya-pradesh,balaghat ,2020,2,11175.0,54
1797,madhya-pradesh,ngrauli ,2020,2,17272.0,80
1798,madhya-pradesh,betul ,2020,2,22406.0,115
1799,madhya-pradesh,hi ,2020,2,3904.0,18
1800,madhya-pradesh,atia ,2020,2,5010.0,25
1801,madhya-pradesh,ewas ,2020,2,32391.0,155
1802,madhya-pradesh,heopur ,2020,2,2271.0,9
1803,madhya-pradesh,neemuch ,2020,2,10863.0,48
1804,madhya-pradesh,aisen ,2020,2,15781.0,77
1805,madhya-pradesh,mandsaur ,2020,2,18183.0,94
1806,madhya-pradesh,barwani ,2020,2,7032.0,33
1807,madhya-pradesh,katni ,2020,2,14814.0,69
1808,madhya-pradesh,ndori ,2020,2,693.0,3
1809,madhya-pradesh,hivpuri ,2020,2,7310.0,34
1810,madhya-pradesh,gwalior ,2020,2,46280.0,243
1811,madhya-pradesh,anuppur ,2020,2,2993.0,13
1812,madhya-pradesh,agar malwa ,2020,2,2659.0,10
1813,madhya-pradesh,ashoknagar ,2020,2,3056.0,17
1814,madhya-pradesh,agar ,2020,2,28964.0,131
1815,madhya-pradesh,niwari ,2020,2,1242.0,7
1816,madhya-pradesh,ewa ,2020,2,21934.0,96
1817,madhya-pradesh,hajapur ,2020,2,10193.0,45
1818,madhya-pradesh,ujjain ,2020,2,35526.0,178
1819,madhya-pradesh,bhind ,2020,2,7075.0,32
1820,madhya-pradesh,kamgarh ,2020,2,5562.0,25
1821,madhya-pradesh,eoni ,2020,2,13663.0,57
1822,madhya-pradesh,harda ,2020,2,6913.0,32
1823,madhya-pradesh,burhanpur ,2020,2,11730.0,51
1824,madhya-pradesh,amoh ,2020,2,11144.0,57
1825,madhya-pradesh,bhopal ,2020,2,192080.0,1085
1826,madhya-pradesh,jhabua ,2020,2,4009.0,17
1827,madhya-pradesh,har ,2020,2,28292.0,131
1828,madhya-pradesh,guna ,2020,2,7537.0,34
1829,madhya-pradesh,east nimar ,2020,2,16720.0,83
1830,madhya-pradesh,hhindwara ,2020,2,16441.0,73
1831,madhya-pradesh,umaria ,2020,2,5735.0,26
1832,madhya-pradesh,mandla ,2020,2,6263.0,22
1833,madhya-pradesh,ndore ,2020,2,307509.0,1839
1834,madhya-pradesh,hahdol ,2020,2,8716.0,38
1835,madhya-pradesh,atlam ,2020,2,19723.0,96
1836,madhya-pradesh,panna ,2020,2,1289.0,5
1837,madhya-pradesh,hhatarpur ,2020,2,6048.0,30
1838,madhya-pradesh,morena ,2024,1,1154088.0,775
1839,madhya-pradesh,alirajpur ,2024,1,188280.0,178
1840,madhya-pradesh,ehore ,2024,1,1402144.0,804
1841,madhya-pradesh,ajgarh ,2024,1,721492.0,433
1842,madhya-pradesh,khargone ,2024,1,929574.0,660
1843,madhya-pradesh,atna ,2024,1,2062376.0,1456
1844,madhya-pradesh,narsinghpur ,2024,1,773864.0,440
1845,madhya-pradesh,jabalpur ,2024,1,4066952.0,2549
1846,madhya-pradesh,hoshangabad ,2024,1,1719164.0,839
1847,madhya-pradesh,vidisha ,2024,1,927857.0,487
1848,madhya-pradesh,balaghat ,2024,1,1357657.0,792
1849,madhya-pradesh,ngrauli ,2024,1,2129465.0,1358
1850,madhya-pradesh,betul ,2024,1,1318307.0,907
1851,madhya-pradesh,hi ,2024,1,963141.0,672
1852,madhya-pradesh,atia ,2024,1,652107.0,346
1853,madhya-pradesh,ewas ,2024,1,1938626.0,1147
1854,madhya-pradesh,heopur ,2024,1,380767.0,194
1855,madhya-pradesh,neemuch ,2024,1,858759.0,396
1856,madhya-pradesh,aisen ,2024,1,1453829.0,795
1857,madhya-pradesh,mandsaur ,2024,1,924584.0,523
1858,madhya-pradesh,barwani ,2024,1,448699.0,339
1859,madhya-pradesh,katni ,2024,1,1057938.0,775
1860,madhya-pradesh,ndori ,2024,1,420754.0,271
1861,madhya-pradesh,hivpuri ,2024,1,952615.0,474
1862,madhya-pradesh,gwalior ,2024,1,5623360.0,3433
1863,madhya-pradesh,anuppur ,2024,1,517242.0,356
1864,madhya-pradesh,agar malwa ,2024,1,371251.0,226
1865,madhya-pradesh,ashoknagar ,2024,1,385921.0,219
1866,madhya-pradesh,agar ,2024,1,1949694.0,1140
1867,madhya-pradesh,niwari ,2024,1,373826.0,172
1868,madhya-pradesh,ewa ,2024,1,2471021.0,1631
1869,madhya-pradesh,hajapur ,2024,1,580724.0,361
1870,madhya-pradesh,ujjain ,2024,1,2343292.0,1518
1871,madhya-pradesh,bhind ,2024,1,1011531.0,552
1872,madhya-pradesh,kamgarh ,2024,1,396580.0,286
1873,madhya-pradesh,eoni ,2024,1,1352007.0,723
1874,madhya-pradesh,harda ,2024,1,634210.0,333
1875,madhya-pradesh,burhanpur ,2024,1,356492.0,217
1876,madhya-pradesh,amoh ,2024,1,471736.0,302
1877,madhya-pradesh,bhopal ,2024,1,11329217.0,5388
1878,madhya-pradesh,jhabua ,2024,1,416552.0,443
1879,madhya-pradesh,har ,2024,1,1926999.0,1389
1880,madhya-pradesh,guna ,2024,1,822976.0,633
1881,madhya-pradesh,east nimar ,2024,1,747134.0,479
1882,madhya-pradesh,hhindwara ,2024,1,2251979.0,1385
1883,madhya-pradesh,umaria ,2024,1,308883.0,254
1884,madhya-pradesh,mandla ,2024,1,706551.0,458
1885,madhya-pradesh,ndore ,2024,1,15586503.0,9490
1886,madhya-pradesh,hahdol ,2024,1,801706.0,556
1887,madhya-pradesh,atlam ,2024,1,1238219.0,781
1888,madhya-pradesh,panna ,2024,1,506074.0,295
1889,madhya-pradesh,hhatarpur ,2024,1,931263.0,593
1890,nagaland,mon ,2021,4,4069.0,2
1891,nagaland,phek ,2021,4,5615.0,5
1892,nagaland,longleng ,2021,4,7896.0,3
1893,nagaland,mokokchung ,2021,4,36881.0,13
1894,nagaland,kiphire ,2021,4,3477.0,1
1895,nagaland,kohima ,2021,4,25180.0,17
1896,nagaland,uensang ,2021,4,9471.0,3
1897,nagaland,peren ,2021,4,18740.0,4
1898,nagaland,mapur ,2021,4,229207.0,133
1899,nagaland,zunheboto ,2021,4,425.0,1
1900,nagaland,wokha ,2021,4,463.0,1
1901,nagaland,mon ,2021,1,688.0,5
1902,nagaland,longleng ,2021,1,702.0,2
1903,nagaland,mokokchung ,2021,1,1256.0,2
1904,nagaland,kiphire ,2021,1,33.0,1
1905,nagaland,kohima ,2021,1,1540.0,9
1906,nagaland,uensang ,2021,1,868.0,3
1907,nagaland,peren ,2021,1,33.0,1
1908,nagaland,mapur ,2021,1,33072.0,48
1909,nagaland,zunheboto ,2021,1,1250.0,4
1910,nagaland,wokha ,2021,1,3531.0,4
1911,nagaland,mon ,2021,3,96.0,2
1912,nagaland,phek ,2021,3,3770.0,4
1913,nagaland,mokokchung ,2021,3,2596.0,4
1914,nagaland,kohima ,2021,3,18701.0,11
1915,nagaland,uensang ,2021,3,48.0,1
1916,nagaland,peren ,2021,3,236.0,1
1917,nagaland,mapur ,2021,3,98101.0,66
1918,nagaland,wokha ,2021,3,95.0,2
1919,nagaland,mon ,2021,2,13636.0,4
1920,nagaland,phek ,2021,2,2504.0,2
1921,nagaland,mokokchung ,2021,2,11572.0,6
1922,nagaland,kohima ,2021,2,2618.0,7
1923,nagaland,peren ,2021,2,472.0,3
1924,nagaland,mapur ,2021,2,107022.0,61
1925,nagaland,zunheboto ,2021,2,1608.0,1
1926,nagaland,wokha ,2021,2,47.0,1
1927,nagaland,mon ,2023,4,57150.0,18
1928,nagaland,phek ,2023,4,1322.0,3
1929,nagaland,longleng ,2023,4,2249.0,2
1930,nagaland,mokokchung ,2023,4,73657.0,20
1931,nagaland,kohima ,2023,4,137578.0,37
1932,nagaland,uensang ,2023,4,18554.0,7
1933,nagaland,peren ,2023,4,8375.0,4
1934,nagaland,mapur ,2023,4,486852.0,221
1935,nagaland,zunheboto ,2023,4,12198.0,4
1936,nagaland,wokha ,2023,4,25038.0,15
1937,nagaland,mon ,2023,1,23976.0,15
1938,nagaland,phek ,2023,1,4309.0,5
1939,nagaland,longleng ,2023,1,1464.0,2
1940,nagaland,mokokchung ,2023,1,109339.0,35
1941,nagaland,kiphire ,2023,1,185.0,1
1942,nagaland,kohima ,2023,1,46798.0,30
1943,nagaland,uensang ,2023,1,34077.0,13
1944,nagaland,peren ,2023,1,12378.0,4
1945,nagaland,mapur ,2023,1,445500.0,204
1946,nagaland,zunheboto ,2023,1,2293.0,2
1947,nagaland,wokha ,2023,1,24638.0,9
1948,nagaland,mon ,2023,3,20067.0,6
1949,nagaland,phek ,2023,3,9530.0,4
1950,nagaland,longleng ,2023,3,71.0,1
1951,nagaland,mokokchung ,2023,3,60937.0,15
1952,nagaland,kiphire ,2023,3,13502.0,1
1953,nagaland,kohima ,2023,3,84219.0,39
1954,nagaland,uensang ,2023,3,8088.0,6
1955,nagaland,peren ,2023,3,4275.0,2
1956,nagaland,mapur ,2023,3,396241.0,179
1957,nagaland,zunheboto ,2023,3,3523.0,2
1958,nagaland,wokha ,2023,3,31834.0,13
1959,nagaland,mon ,2023,2,48562.0,13
1960,nagaland,phek ,2023,2,5930.0,3
1961,nagaland,longleng ,2023,2,1263.0,1
1962,nagaland,mokokchung ,2023,2,66019.0,20
1963,nagaland,kohima ,2023,2,69517.0,22
1964,nagaland,uensang ,2023,2,22239.0,5
1965,nagaland,peren ,2023,2,23417.0,6
1966,nagaland,mapur ,2023,2,368751.0,189
1967,nagaland,zunheboto ,2023,2,15035.0,5
1968,nagaland,wokha ,2023,2,8157.0,5
1969,nagaland,mon ,2022,4,56474.0,15
1970,nagaland,phek ,2022,4,19673.0,8
1971,nagaland,longleng ,2022,4,14520.0,2
1972,nagaland,mokokchung ,2022,4,63375.0,33
1973,nagaland,kiphire ,2022,4,112.0,2
1974,nagaland,kohima ,2022,4,61776.0,27
1975,nagaland,uensang ,2022,4,13464.0,6
1976,nagaland,peren ,2022,4,12028.0,5
1977,nagaland,mapur ,2022,4,442630.0,254
1978,nagaland,zunheboto ,2022,4,5899.0,7
1979,nagaland,wokha ,2022,4,10913.0,8
1980,nagaland,mon ,2022,1,54277.0,8
1981,nagaland,phek ,2022,1,1771.0,5
1982,nagaland,mokokchung ,2022,1,18633.0,10
1983,nagaland,kiphire ,2022,1,1918.0,1
1984,nagaland,kohima ,2022,1,99600.0,50
1985,nagaland,uensang ,2022,1,8929.0,2
1986,nagaland,peren ,2022,1,11251.0,6
1987,nagaland,mapur ,2022,1,296222.0,137
1988,nagaland,zunheboto ,2022,1,12464.0,4
1989,nagaland,wokha ,2022,1,24158.0,19
1990,nagaland,mon ,2022,3,28116.0,13
1991,nagaland,phek ,2022,3,8023.0,2
1992,nagaland,longleng ,2022,3,56.0,1
1993,nagaland,mokokchung ,2022,3,35162.0,15
1994,nagaland,kiphire ,2022,3,13696.0,3
1995,nagaland,kohima ,2022,3,31879.0,21
1996,nagaland,uensang ,2022,3,23576.0,4
1997,nagaland,peren ,2022,3,3620.0,2
1998,nagaland,mapur ,2022,3,278631.0,140
1999,nagaland,zunheboto ,2022,3,1287.0,1
2000,nagaland,wokha ,2022,3,15623.0,8
2001,nagaland,mon ,2022,2,5614.0,7
2002,nagaland,phek ,2022,2,3985.0,5
2003,nagaland,mokokchung ,2022,2,32149.0,11
2004,nagaland,kiphire ,2022,2,7547.0,2
2005,nagaland,kohima ,2022,2,92317.0,42
2006,nagaland,uensang ,2022,2,56.0,1
2007,nagaland,peren ,2022,2,13035.0,4
2008,nagaland,mapur ,2022,2,204434.0,104
2009,nagaland,zunheboto ,2022,2,7318.0,3
2010,nagaland,wokha ,2022,2,14423.0,7
2011,nagaland,mon ,2020,4,3729.0,3
2012,nagaland,phek ,2020,4,65.0,2
2013,nagaland,longleng ,2020,4,3884.0,1
2014,nagaland,mokokchung ,2020,4,2370.0,9
2015,nagaland,kiphire ,2020,4,33.0,1
2016,nagaland,kohima ,2020,4,1333.0,5
2017,nagaland,uensang ,2020,4,198.0,2
2018,nagaland,mapur ,2020,4,25648.0,34
2019,nagaland,zunheboto ,2020,4,1179.0,3
2020,nagaland,wokha ,2020,4,397.0,2
2021,nagaland,mon ,2020,3,938.0,4
2022,nagaland,phek ,2020,3,783.0,2
2023,nagaland,longleng ,2020,3,33.0,1
2024,nagaland,kohima ,2020,3,5607.0,17
2025,nagaland,uensang ,2020,3,949.0,3
2026,nagaland,mapur ,2020,3,11587.0,57
2027,nagaland,zunheboto ,2020,3,33.0,1
2028,nagaland,wokha ,2020,3,868.0,4
2029,nagaland,mon ,2020,2,231.0,1
2030,nagaland,phek ,2020,2,457.0,2
2031,nagaland,kiphire ,2020,2,282.0,1
2032,nagaland,kohima ,2020,2,1832.0,6
2033,nagaland,uensang ,2020,2,462.0,2
2034,nagaland,peren ,2020,2,231.0,1
2035,nagaland,mapur ,2020,2,6065.0,27
2036,nagaland,wokha ,2020,2,231.0,1
2037,nagaland,mon ,2024,1,60598.0,33
2038,nagaland,phek ,2024,1,8334.0,8
2039,nagaland,longleng ,2024,1,92.0,2
2040,nagaland,mokokchung ,2024,1,95063.0,35
2041,nagaland,kiphire ,2024,1,2949.0,2
2042,nagaland,kohima ,2024,1,69026.0,45
2043,nagaland,uensang ,2024,1,26106.0,10
2044,nagaland,peren ,2024,1,5503.0,6
2045,nagaland,mapur ,2024,1,617926.0,366
2046,nagaland,zunheboto ,2024,1,11865.0,8
2047,nagaland,wokha ,2024,1,28222.0,11
2048,goa,north goa ,2021,4,1604306.0,1203
2049,goa,outh goa ,2021,4,1133010.0,884
2050,goa,north goa ,2021,1,464207.0,514
2051,goa,outh goa ,2021,1,363177.0,365
2052,goa,north goa ,2021,3,825408.0,668
2053,goa,outh goa ,2021,3,560578.0,546
2054,goa,north goa ,2021,2,531664.0,561
2055,goa,outh goa ,2021,2,496675.0,455
2056,goa,north goa ,2023,4,4320025.0,2725
2057,goa,outh goa ,2023,4,3090976.0,2158
2058,goa,north goa ,2023,1,3216159.0,2130
2059,goa,outh goa ,2023,1,2643390.0,1967
2060,goa,north goa ,2023,3,3229062.0,2161
2061,goa,outh goa ,2023,3,2416992.0,1766
2062,goa,north goa ,2023,2,3373064.0,2231
2063,goa,outh goa ,2023,2,2557737.0,1935
2064,goa,north goa ,2022,4,3662258.0,2517
2065,goa,outh goa ,2022,4,2528411.0,1871
2066,goa,north goa ,2022,1,2131215.0,1369
2067,goa,outh goa ,2022,1,1734030.0,1265
2068,goa,north goa ,2022,3,2298586.0,1669
2069,goa,outh goa ,2022,3,1843522.0,1488
2070,goa,north goa ,2022,2,3006451.0,2018
2071,goa,outh goa ,2022,2,2087059.0,1506
2072,goa,north goa ,2020,4,398099.0,351
2073,goa,outh goa ,2020,4,284265.0,263
2074,goa,north goa ,2020,3,115163.0,401
2075,goa,outh goa ,2020,3,81701.0,282
2076,goa,north goa ,2020,2,37838.0,181
2077,goa,outh goa ,2020,2,33262.0,160
2078,goa,north goa ,2024,1,4037155.0,2803
2079,goa,outh goa ,2024,1,3490938.0,2422
2080,dadra-&-nagar-haveli-&-daman-&-diu,u ,2021,4,38035.0,9
2081,dadra-&-nagar-haveli-&-daman-&-diu,aman ,2021,4,179850.0,168
2082,dadra-&-nagar-haveli-&-daman-&-diu,adra and nagar haveli ,2021,4,207499.0,244
2083,dadra-&-nagar-haveli-&-daman-&-diu,u ,2021,1,35568.0,17
2084,dadra-&-nagar-haveli-&-daman-&-diu,aman ,2021,1,150144.0,234
2085,dadra-&-nagar-haveli-&-daman-&-diu,adra and nagar haveli ,2021,1,99979.0,216
2086,dadra-&-nagar-haveli-&-daman-&-diu,u ,2021,3,3872.0,12
2087,dadra-&-nagar-haveli-&-daman-&-diu,aman ,2021,3,143938.0,157
2088,dadra-&-nagar-haveli-&-daman-&-diu,adra and nagar haveli ,2021,3,125786.0,191
2089,dadra-&-nagar-haveli-&-daman-&-diu,u ,2021,2,2858.0,6
2090,dadra-&-nagar-haveli-&-daman-&-diu,aman ,2021,2,165741.0,141
2091,dadra-&-nagar-haveli-&-daman-&-diu,adra and nagar haveli ,2021,2,107039.0,221
2092,dadra-&-nagar-haveli-&-daman-&-diu,u ,2023,4,65268.0,14
2093,dadra-&-nagar-haveli-&-daman-&-diu,aman ,2023,4,601684.0,360
2094,dadra-&-nagar-haveli-&-daman-&-diu,adra and nagar haveli ,2023,4,1306915.0,833
2095,dadra-&-nagar-haveli-&-daman-&-diu,u ,2023,1,56360.0,16
2096,dadra-&-nagar-haveli-&-daman-&-diu,aman ,2023,1,348075.0,185
2097,dadra-&-nagar-haveli-&-daman-&-diu,adra and nagar haveli ,2023,1,810733.0,598
2098,dadra-&-nagar-haveli-&-daman-&-diu,u ,2023,3,44429.0,20
2099,dadra-&-nagar-haveli-&-daman-&-diu,aman ,2023,3,511452.0,349
2100,dadra-&-nagar-haveli-&-daman-&-diu,adra and nagar haveli ,2023,3,777222.0,600
2101,dadra-&-nagar-haveli-&-daman-&-diu,u ,2023,2,86164.0,27
2102,dadra-&-nagar-haveli-&-daman-&-diu,aman ,2023,2,350870.0,175
2103,dadra-&-nagar-haveli-&-daman-&-diu,adra and nagar haveli ,2023,2,621719.0,492
2104,dadra-&-nagar-haveli-&-daman-&-diu,u ,2022,4,67147.0,23
2105,dadra-&-nagar-haveli-&-daman-&-diu,aman ,2022,4,442560.0,238
2106,dadra-&-nagar-haveli-&-daman-&-diu,adra and nagar haveli ,2022,4,762921.0,610
2107,dadra-&-nagar-haveli-&-daman-&-diu,u ,2022,1,45756.0,15
2108,dadra-&-nagar-haveli-&-daman-&-diu,aman ,2022,1,337912.0,197
2109,dadra-&-nagar-haveli-&-daman-&-diu,adra and nagar haveli ,2022,1,337073.0,281
2110,dadra-&-nagar-haveli-&-daman-&-diu,u ,2022,3,24276.0,11
2111,dadra-&-nagar-haveli-&-daman-&-diu,aman ,2022,3,366241.0,177
2112,dadra-&-nagar-haveli-&-daman-&-diu,adra and nagar haveli ,2022,3,593259.0,519
2113,dadra-&-nagar-haveli-&-daman-&-diu,u ,2022,2,45554.0,11
2114,dadra-&-nagar-haveli-&-daman-&-diu,aman ,2022,2,286329.0,167
2115,dadra-&-nagar-haveli-&-daman-&-diu,adra and nagar haveli ,2022,2,354974.0,260
2116,dadra-&-nagar-haveli-&-daman-&-diu,u ,2020,4,1738.0,6
2117,dadra-&-nagar-haveli-&-daman-&-diu,aman ,2020,4,95653.0,115
2118,dadra-&-nagar-haveli-&-daman-&-diu,adra and nagar haveli ,2020,4,52122.0,111
2119,dadra-&-nagar-haveli-&-daman-&-diu,u ,2020,3,101.0,3
2120,dadra-&-nagar-haveli-&-daman-&-diu,aman ,2020,3,20588.0,87
2121,dadra-&-nagar-haveli-&-daman-&-diu,adra and nagar haveli ,2020,3,44815.0,167
2122,dadra-&-nagar-haveli-&-daman-&-diu,u ,2020,2,796.0,4
2123,dadra-&-nagar-haveli-&-daman-&-diu,aman ,2020,2,9916.0,52
2124,dadra-&-nagar-haveli-&-daman-&-diu,adra and nagar haveli ,2020,2,90317.0,595
2125,dadra-&-nagar-haveli-&-daman-&-diu,u ,2024,1,22350.0,5
2126,dadra-&-nagar-haveli-&-daman-&-diu,aman ,2024,1,686036.0,417
2127,dadra-&-nagar-haveli-&-daman-&-diu,adra and nagar haveli ,2024,1,1200123.0,873
2128,west-bengal,outh twenty four parganas ,2021,4,2143612.0,1781
2129,west-bengal,purba bardhaman ,2021,4,1172623.0,1047
2130,west-bengal,uttar dinajpur ,2021,4,434766.0,395
2131,west-bengal,kalimpong ,2021,4,76832.0,45
2132,west-bengal,murshidabad ,2021,4,793799.0,602
2133,west-bengal,paschim medinipur ,2021,4,1473713.0,1019
2134,west-bengal,akshin dinajpur ,2021,4,194939.0,180
2135,west-bengal,jalpaiguri ,2021,4,688963.0,418
2136,west-bengal,purulia ,2021,4,494894.0,370
2137,west-bengal,north twenty four parganas ,2021,4,5698422.0,4922
2138,west-bengal,bankura ,2021,4,575139.0,447
2139,west-bengal,jhargram ,2021,4,155318.0,89
2140,west-bengal,howrah ,2021,4,2162907.0,1957
2141,west-bengal,hooghly ,2021,4,1907817.0,1751
2142,west-bengal,kolkata ,2021,4,4777380.0,4645
2143,west-bengal,koch bihar ,2021,4,644869.0,630
2144,west-bengal,alipurduar ,2021,4,398494.0,244
2145,west-bengal,paschim bardhaman ,2021,4,1862383.0,1509
2146,west-bengal,nadia ,2021,4,1362952.0,954
2147,west-bengal,birbhum ,2021,4,514323.0,460
2148,west-bengal,purba medinipur ,2021,4,970087.0,577
2149,west-bengal,maldah ,2021,4,1432474.0,1208
2150,west-bengal,arjiling ,2021,4,1346165.0,1070
2151,west-bengal,outh twenty four parganas ,2021,1,588011.0,759
2152,west-bengal,purba bardhaman ,2021,1,356909.0,470
2153,west-bengal,uttar dinajpur ,2021,1,127429.0,248
2154,west-bengal,kalimpong ,2021,1,25744.0,26
2155,west-bengal,murshidabad ,2021,1,331408.0,520
2156,west-bengal,paschim medinipur ,2021,1,335241.0,530
2157,west-bengal,akshin dinajpur ,2021,1,69696.0,136
2158,west-bengal,jalpaiguri ,2021,1,219236.0,243
2159,west-bengal,purulia ,2021,1,175543.0,218
2160,west-bengal,north twenty four parganas ,2021,1,2089048.0,2388
2161,west-bengal,bankura ,2021,1,185865.0,277
2162,west-bengal,jhargram ,2021,1,52693.0,62
2163,west-bengal,howrah ,2021,1,679890.0,892
2164,west-bengal,hooghly ,2021,1,871815.0,1354
2165,west-bengal,kolkata ,2021,1,2611912.0,3750
2166,west-bengal,koch bihar ,2021,1,300247.0,444
2167,west-bengal,alipurduar ,2021,1,132218.0,162
2168,west-bengal,paschim bardhaman ,2021,1,470478.0,609
2169,west-bengal,nadia ,2021,1,292572.0,514
2170,west-bengal,birbhum ,2021,1,183916.0,304
2171,west-bengal,purba medinipur ,2021,1,217223.0,473
2172,west-bengal,maldah ,2021,1,326652.0,560
2173,west-bengal,arjiling ,2021,1,528296.0,549
2174,west-bengal,outh twenty four parganas ,2021,3,1446109.0,1342
2175,west-bengal,purba bardhaman ,2021,3,1113357.0,1246
2176,west-bengal,uttar dinajpur ,2021,3,264924.0,310
2177,west-bengal,kalimpong ,2021,3,74503.0,27
2178,west-bengal,murshidabad ,2021,3,565435.0,667
2179,west-bengal,paschim medinipur ,2021,3,675876.0,676
2180,west-bengal,akshin dinajpur ,2021,3,107122.0,124
2181,west-bengal,jalpaiguri ,2021,3,588827.0,472
2182,west-bengal,purulia ,2021,3,258957.0,260
2183,west-bengal,north twenty four parganas ,2021,3,3664190.0,4077
2184,west-bengal,bankura ,2021,3,452511.0,404
2185,west-bengal,jhargram ,2021,3,102921.0,78
2186,west-bengal,howrah ,2021,3,1365468.0,1702
2187,west-bengal,hooghly ,2021,3,1791035.0,2972
2188,west-bengal,kolkata ,2021,3,3468389.0,4808
2189,west-bengal,koch bihar ,2021,3,505542.0,743
2190,west-bengal,alipurduar ,2021,3,216501.0,183
2191,west-bengal,paschim bardhaman ,2021,3,1186714.0,1104
2192,west-bengal,nadia ,2021,3,877415.0,718
2193,west-bengal,birbhum ,2021,3,344514.0,416
2194,west-bengal,purba medinipur ,2021,3,646496.0,577
2195,west-bengal,maldah ,2021,3,917118.0,1082
2196,west-bengal,arjiling ,2021,3,790413.0,851
2197,west-bengal,outh twenty four parganas ,2021,2,813571.0,864
2198,west-bengal,purba bardhaman ,2021,2,531232.0,596
2199,west-bengal,uttar dinajpur ,2021,2,179673.0,226
2200,west-bengal,kalimpong ,2021,2,56928.0,18
2201,west-bengal,murshidabad ,2021,2,271645.0,478
2202,west-bengal,paschim medinipur ,2021,2,367976.0,477
2203,west-bengal,akshin dinajpur ,2021,2,78446.0,102
2204,west-bengal,jalpaiguri ,2021,2,213752.0,222
2205,west-bengal,purulia ,2021,2,172491.0,204
2206,west-bengal,north twenty four parganas ,2021,2,2628371.0,3025
2207,west-bengal,bankura ,2021,2,252742.0,279
2208,west-bengal,jhargram ,2021,2,70139.0,60
2209,west-bengal,howrah ,2021,2,839685.0,969
2210,west-bengal,hooghly ,2021,2,1161847.0,1814
2211,west-bengal,kolkata ,2021,2,1919618.0,2513
2212,west-bengal,koch bihar ,2021,2,222708.0,232
2213,west-bengal,alipurduar ,2021,2,143101.0,145
2214,west-bengal,paschim bardhaman ,2021,2,653764.0,697
2215,west-bengal,nadia ,2021,2,465213.0,535
2216,west-bengal,birbhum ,2021,2,205469.0,279
2217,west-bengal,purba medinipur ,2021,2,346436.0,506
2218,west-bengal,maldah ,2021,2,378796.0,470
2219,west-bengal,arjiling ,2021,2,422426.0,489
2220,west-bengal,outh twenty four parganas ,2023,4,6996283.0,5415
2221,west-bengal,purba bardhaman ,2023,4,3814764.0,2666
2222,west-bengal,uttar dinajpur ,2023,4,1639258.0,1086
2223,west-bengal,kalimpong ,2023,4,301521.0,126
2224,west-bengal,murshidabad ,2023,4,3017303.0,2371
2225,west-bengal,paschim medinipur ,2023,4,4688055.0,3442
2226,west-bengal,akshin dinajpur ,2023,4,801958.0,563
2227,west-bengal,jalpaiguri ,2023,4,2021880.0,1331
2228,west-bengal,purulia ,2023,4,1408299.0,976
2229,west-bengal,north twenty four parganas ,2023,4,19211808.0,13483
2230,west-bengal,bankura ,2023,4,1781715.0,1307
2231,west-bengal,jhargram ,2023,4,506882.0,279
2232,west-bengal,howrah ,2023,4,6655473.0,5201
2233,west-bengal,hooghly ,2023,4,5665468.0,4025
2234,west-bengal,kolkata ,2023,4,16022532.0,12306
2235,west-bengal,koch bihar ,2023,4,1553342.0,1171
2236,west-bengal,alipurduar ,2023,4,1278792.0,766
2237,west-bengal,paschim bardhaman ,2023,4,5823988.0,4095
2238,west-bengal,nadia ,2023,4,4012958.0,2786
2239,west-bengal,birbhum ,2023,4,1720043.0,1162
2240,west-bengal,purba medinipur ,2023,4,3400040.0,2507
2241,west-bengal,maldah ,2023,4,3998317.0,2886
2242,west-bengal,arjiling ,2023,4,4044883.0,2762
2243,west-bengal,outh twenty four parganas ,2023,1,5042986.0,3767
2244,west-bengal,purba bardhaman ,2023,1,2683159.0,1917
2245,west-bengal,uttar dinajpur ,2023,1,1297160.0,870
2246,west-bengal,kalimpong ,2023,1,168252.0,78
2247,west-bengal,murshidabad ,2023,1,2550194.0,1786
2248,west-bengal,paschim medinipur ,2023,1,3304941.0,2443
2249,west-bengal,akshin dinajpur ,2023,1,764236.0,526
2250,west-bengal,jalpaiguri ,2023,1,1598059.0,1014
2251,west-bengal,purulia ,2023,1,1063753.0,675
2252,west-bengal,north twenty four parganas ,2023,1,15232572.0,11211
2253,west-bengal,bankura ,2023,1,1403579.0,916
2254,west-bengal,jhargram ,2023,1,309298.0,228
2255,west-bengal,howrah ,2023,1,5337244.0,4051
2256,west-bengal,hooghly ,2023,1,4353663.0,3076
2257,west-bengal,kolkata ,2023,1,12593112.0,10117
2258,west-bengal,koch bihar ,2023,1,1245950.0,891
2259,west-bengal,alipurduar ,2023,1,854000.0,569
2260,west-bengal,paschim bardhaman ,2023,1,4547900.0,3264
2261,west-bengal,nadia ,2023,1,3033002.0,2212
2262,west-bengal,birbhum ,2023,1,1071823.0,730
2263,west-bengal,purba medinipur ,2023,1,2581429.0,1836
2264,west-bengal,maldah ,2023,1,3326078.0,2438
2265,west-bengal,arjiling ,2023,1,3099342.0,2218
